Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2023-11-24,189.27,189.3,187.66,188.38,24048300,0.0,0.0,AAPL
2023-11-22,189.88,191.31,189.23,189.7,39617700,0.0,0.0,AAPL
2023-11-21,189.8,189.91,188.15,189.04,38134500,0.0,0.0,AAPL
2023-11-20,188.3,190.3,188.29,189.84,46505100,0.0,0.0,AAPL
2023-11-17,188.65,188.78,186.99,188.1,50922700,0.0,0.0,AAPL
2023-11-16,187.98,189.36,187.07,188.12,54412900,0.0,0.0,AAPL
2023-11-15,186.27,187.91,186.2,186.43,53790500,0.0,0.0,AAPL
2023-11-14,186.12,186.53,184.74,185.87,60108400,0.0,0.0,AAPL
2023-11-13,184.26,184.47,182.66,183.25,43627500,0.0,0.0,AAPL
2023-11-10,182.43,185.0,181.99,184.84,66133400,0.24,0.0,AAPL
2023-11-09,181.19,182.33,180.05,180.64,53763500,0.0,0.0,AAPL
2023-11-08,180.58,181.67,179.83,181.12,49340300,0.0,0.0,AAPL
2023-11-07,177.44,180.67,177.23,180.06,70530000,0.0,0.0,AAPL
2023-11-06,174.67,177.69,174.5,177.49,63841300,0.0,0.0,AAPL
2023-11-03,172.55,175.1,171.67,174.94,79829200,0.0,0.0,AAPL
2023-11-02,173.82,176.06,173.76,175.85,77334800,0.0,0.0,AAPL
2023-11-01,169.34,172.54,168.47,172.28,56934900,0.0,0.0,AAPL
2023-10-31,167.71,169.24,166.27,169.11,44846000,0.0,0.0,AAPL
2023-10-30,167.38,169.51,167.23,168.64,51131000,0.0,0.0,AAPL
2023-10-27,165.29,167.32,165.21,166.59,58499100,0.0,0.0,AAPL
2023-10-26,168.72,169.72,164.06,165.27,70625300,0.0,0.0,AAPL
2023-10-25,170.21,171.38,168.99,169.44,57157000,0.0,0.0,AAPL
2023-10-24,171.37,171.99,169.79,171.76,43816600,0.0,0.0,AAPL
2023-10-23,169.25,172.32,168.28,171.32,55980100,0.0,0.0,AAPL
2023-10-20,173.61,173.72,170.97,171.2,64244000,0.0,0.0,AAPL
2023-10-19,174.33,176.11,173.49,173.76,59302900,0.0,0.0,AAPL
2023-10-18,173.88,175.86,173.41,174.13,54764400,0.0,0.0,AAPL
2023-10-17,174.94,176.69,173.1,175.43,57549400,0.0,0.0,AAPL
2023-10-16,175.04,177.34,174.8,176.99,52517000,0.0,0.0,AAPL
2023-10-13,179.66,180.17,176.41,177.12,51427100,0.0,0.0,AAPL
2023-10-12,178.32,180.57,177.3,178.96,56743100,0.0,0.0,AAPL
2023-10-11,176.47,178.11,175.88,178.06,47551100,0.0,0.0,AAPL
2023-10-10,176.37,177.98,176.22,176.66,43698000,0.0,0.0,AAPL
2023-10-09,175.09,177.31,174.09,177.25,42390800,0.0,0.0,AAPL
2023-10-06,172.11,176.26,171.5,175.77,57266700,0.0,0.0,AAPL
2023-10-05,172.1,173.75,171.01,173.21,48527900,0.0,0.0,AAPL
2023-10-04,169.43,172.52,169.31,171.98,53020300,0.0,0.0,AAPL
2023-10-03,170.59,171.95,169.16,170.73,49594600,0.0,0.0,AAPL
2023-10-02,169.56,172.61,169.27,172.06,52164500,0.0,0.0,AAPL
2023-09-29,170.35,171.39,168.69,169.55,51861100,0.0,0.0,AAPL
2023-09-28,167.7,170.36,165.99,169.03,56294400,0.0,0.0,AAPL
2023-09-27,170.95,171.36,167.41,168.78,66921800,0.0,0.0,AAPL
2023-09-26,173.12,173.5,169.99,170.29,64588900,0.0,0.0,AAPL
2023-09-25,172.51,175.25,172.46,174.37,46172700,0.0,0.0,AAPL
2023-09-22,172.98,175.36,172.36,173.09,56725400,0.0,0.0,AAPL
2023-09-21,172.86,174.59,172.17,172.24,63149100,0.0,0.0,AAPL
2023-09-20,177.52,177.96,173.7,173.79,58436200,0.0,0.0,AAPL
2023-09-19,175.8,177.89,175.41,177.33,51826900,0.0,0.0,AAPL
2023-09-18,174.77,177.64,174.46,176.24,67257600,0.0,0.0,AAPL
2023-09-15,174.77,174.79,172.13,173.31,109259500,0.0,0.0,AAPL
2023-09-14,172.31,174.39,171.9,174.04,60895800,0.0,0.0,AAPL
2023-09-13,174.8,175.58,172.29,172.52,84267900,0.0,0.0,AAPL
2023-09-12,177.75,178.38,173.12,174.59,90370200,0.0,0.0,AAPL
2023-09-11,178.32,178.55,175.62,177.62,58953100,0.0,0.0,AAPL
2023-09-08,176.62,178.49,176.07,176.45,65551300,0.0,0.0,AAPL
2023-09-07,173.48,176.48,171.86,175.84,112488800,0.0,0.0,AAPL
2023-09-06,186.57,187.02,179.71,181.14,81755800,0.0,0.0,AAPL
2023-09-05,186.45,188.14,185.79,187.86,45280000,0.0,0.0,AAPL
2023-09-01,187.65,188.08,186.45,187.62,45766500,0.0,0.0,AAPL
2023-08-31,186.02,187.29,185.66,186.05,60794500,0.0,0.0,AAPL
2023-08-30,183.15,186.03,182.95,185.83,60813900,0.0,0.0,AAPL
2023-08-29,177.96,183.11,177.76,182.33,53003900,0.0,0.0,AAPL
2023-08-28,178.34,178.84,176.82,178.44,43820700,0.0,0.0,AAPL
2023-08-25,175.66,177.41,174.11,176.88,51449600,0.0,0.0,AAPL
2023-08-24,178.92,179.34,174.3,174.67,54945800,0.0,0.0,AAPL
2023-08-23,176.79,179.79,176.6,179.36,52722800,0.0,0.0,AAPL
2023-08-22,175.34,175.96,174.54,175.51,42038900,0.0,0.0,AAPL
2023-08-21,173.37,174.42,172.05,174.13,46311900,0.0,0.0,AAPL
2023-08-18,170.63,173.4,170.29,172.8,61172200,0.0,0.0,AAPL
2023-08-17,175.42,175.79,171.8,172.31,66062900,0.0,0.0,AAPL
2023-08-16,175.41,176.81,174.79,174.86,46964900,0.0,0.0,AAPL
2023-08-15,177.14,177.74,175.33,175.73,43622600,0.0,0.0,AAPL
2023-08-14,176.24,177.95,175.59,177.72,43675600,0.0,0.0,AAPL
2023-08-11,175.6,176.89,174.84,176.07,52036700,0.24,0.0,AAPL
2023-08-10,177.5,178.76,175.64,176.01,54686900,0.0,0.0,AAPL
2023-08-09,178.87,178.93,175.06,176.22,60378500,0.0,0.0,AAPL
2023-08-08,177.71,178.28,175.62,177.82,67823000,0.0,0.0,AAPL
2023-08-07,180.12,181.11,175.39,176.88,97576100,0.0,0.0,AAPL
2023-08-04,183.47,185.31,179.91,179.98,115956800,0.0,0.0,AAPL
2023-08-03,189.46,190.25,188.59,189.06,61235200,0.0,0.0,AAPL
2023-08-02,192.89,193.03,189.73,190.45,50389300,0.0,0.0,AAPL
2023-08-01,194.07,194.56,193.13,193.45,35175100,0.0,0.0,AAPL
2023-07-31,193.9,194.32,193.11,194.28,38824100,0.0,0.0,AAPL
2023-07-28,192.52,194.46,192.0,193.67,48291400,0.0,0.0,AAPL
2023-07-27,193.86,195.02,190.43,191.09,47460200,0.0,0.0,AAPL
2023-07-26,191.53,193.48,191.19,192.35,47471900,0.0,0.0,AAPL
2023-07-25,191.2,192.29,190.79,191.48,37283200,0.0,0.0,AAPL
2023-07-24,191.28,192.76,190.13,190.62,45377800,0.0,0.0,AAPL
2023-07-21,191.96,192.82,189.12,189.82,71951700,0.0,0.0,AAPL
2023-07-20,192.94,194.3,190.38,191.0,59581200,0.0,0.0,AAPL
2023-07-19,190.97,196.04,190.52,192.95,80507300,0.0,0.0,AAPL
2023-07-18,191.22,192.19,190.3,191.59,48288200,0.0,0.0,AAPL
2023-07-17,189.78,192.18,189.69,191.85,50520200,0.0,0.0,AAPL
2023-07-14,188.13,189.07,187.54,188.59,41616200,0.0,0.0,AAPL
2023-07-13,188.4,189.08,187.69,188.44,41342300,0.0,0.0,AAPL
2023-07-12,187.59,189.58,186.39,187.68,60750200,0.0,0.0,AAPL
2023-07-11,187.07,187.21,184.54,186.0,46638100,0.0,0.0,AAPL
2023-07-10,187.17,187.89,184.98,186.53,59922200,0.0,0.0,AAPL
2023-07-07,189.3,190.54,188.14,188.58,46815000,0.0,0.0,AAPL
2023-07-06,187.75,189.9,187.11,189.69,45094300,0.0,0.0,AAPL
2023-07-05,189.46,190.85,188.52,189.22,46920300,0.0,0.0,AAPL
2023-07-03,191.64,191.74,189.64,190.34,31458200,0.0,0.0,AAPL
2023-06-30,189.52,192.33,189.15,191.83,85213200,0.0,0.0,AAPL
2023-06-29,186.99,187.97,186.85,187.5,46347300,0.0,0.0,AAPL
2023-06-28,185.86,187.8,185.53,187.16,51216800,0.0,0.0,AAPL
2023-06-27,183.84,186.31,183.62,185.98,50730800,0.0,0.0,AAPL
2023-06-26,184.77,185.97,183.19,183.23,48088700,0.0,0.0,AAPL
2023-06-23,183.5,185.49,182.97,184.62,53117000,0.0,0.0,AAPL
2023-06-22,181.71,184.99,181.64,184.94,51245300,0.0,0.0,AAPL
2023-06-21,182.86,183.36,180.58,181.93,49515700,0.0,0.0,AAPL
2023-06-20,182.37,184.05,182.37,182.97,49799100,0.0,0.0,AAPL
2023-06-16,184.67,184.93,182.24,182.88,101256200,0.0,0.0,AAPL
2023-06-15,181.93,184.46,181.75,183.96,65433200,0.0,0.0,AAPL
2023-06-14,181.35,182.36,180.01,181.92,57462900,0.0,0.0,AAPL
2023-06-13,180.78,182.12,180.43,181.29,54929100,0.0,0.0,AAPL
2023-06-12,179.27,181.86,178.97,181.76,54274900,0.0,0.0,AAPL
2023-06-09,179.5,180.22,178.64,178.96,48900000,0.0,0.0,AAPL
2023-06-08,175.94,178.84,175.5,178.58,50214900,0.0,0.0,AAPL
2023-06-07,176.47,179.21,175.36,175.86,61944600,0.0,0.0,AAPL
2023-06-06,177.98,178.13,175.47,177.23,64848400,0.0,0.0,AAPL
2023-06-05,180.61,182.91,176.08,177.6,121946500,0.0,0.0,AAPL
2023-06-02,179.03,179.77,177.28,178.95,61996900,0.0,0.0,AAPL
2023-06-01,175.74,178.13,174.98,178.1,68901800,0.0,0.0,AAPL
2023-05-31,175.37,177.37,174.81,175.29,99625300,0.0,0.0,AAPL
2023-05-30,175.01,177.01,174.62,175.34,55964400,0.0,0.0,AAPL
2023-05-26,171.41,173.83,171.2,173.49,54835000,0.0,0.0,AAPL
2023-05-25,170.51,171.98,169.8,171.08,56058300,0.0,0.0,AAPL
2023-05-24,169.2,170.52,168.64,169.94,45143500,0.0,0.0,AAPL
2023-05-23,171.22,171.47,169.39,169.67,50747300,0.0,0.0,AAPL
2023-05-22,172.06,172.78,171.54,172.28,43570900,0.0,0.0,AAPL
2023-05-19,174.44,174.44,173.01,173.23,55809500,0.0,0.0,AAPL
2023-05-18,171.09,173.31,170.68,173.12,65496700,0.0,0.0,AAPL
2023-05-17,169.82,171.02,168.54,170.78,57951600,0.0,0.0,AAPL
2023-05-16,170.09,171.23,169.9,170.17,42110300,0.0,0.0,AAPL
2023-05-15,171.25,171.3,169.58,170.17,37266700,0.0,0.0,AAPL
2023-05-12,171.7,172.14,169.11,170.67,45533100,0.24,0.0,AAPL
2023-05-11,171.69,172.42,170.03,171.6,49514700,0.0,0.0,AAPL
2023-05-10,170.87,171.87,169.77,171.41,53724500,0.0,0.0,AAPL
2023-05-09,170.9,171.39,169.47,169.64,45326900,0.0,0.0,AAPL
2023-05-08,170.34,171.69,169.98,171.35,55962800,0.0,0.0,AAPL
2023-05-05,168.86,172.14,168.64,171.42,113453200,0.0,0.0,AAPL
2023-05-04,162.85,164.97,162.27,163.73,81235400,0.0,0.0,AAPL
2023-05-03,167.4,168.8,165.09,165.37,65136000,0.0,0.0,AAPL
2023-05-02,167.98,168.24,165.46,166.45,48425700,0.0,0.0,AAPL
2023-05-01,167.18,168.34,166.55,167.49,52472900,0.0,0.0,AAPL
2023-04-28,166.4,167.74,165.8,167.58,55275900,0.0,0.0,AAPL
2023-04-27,163.14,166.47,163.14,166.32,64902300,0.0,0.0,AAPL
2023-04-26,161.04,163.23,160.78,161.73,45498800,0.0,0.0,AAPL
2023-04-25,163.14,164.25,161.7,161.74,48714100,0.0,0.0,AAPL
2023-04-24,162.95,163.55,161.86,163.28,41949600,0.0,0.0,AAPL
2023-04-21,163.0,164.39,162.45,162.97,58337300,0.0,0.0,AAPL
2023-04-20,164.03,165.79,163.51,164.58,52456400,0.0,0.0,AAPL
2023-04-19,163.74,166.07,163.49,165.55,47720200,0.0,0.0,AAPL
2023-04-18,164.04,165.33,163.6,164.41,49923000,0.0,0.0,AAPL
2023-04-17,163.04,163.34,162.0,163.18,41516200,0.0,0.0,AAPL
2023-04-14,162.55,164.26,161.79,163.16,49386500,0.0,0.0,AAPL
2023-04-13,159.63,163.74,159.42,163.51,68445600,0.0,0.0,AAPL
2023-04-12,159.22,160.05,157.8,158.11,50133100,0.0,0.0,AAPL
2023-04-11,160.34,160.35,158.52,158.81,47644200,0.0,0.0,AAPL
2023-04-10,159.42,160.02,158.09,160.02,47716900,0.0,0.0,AAPL
2023-04-06,160.42,162.91,159.99,162.62,45390100,0.0,0.0,AAPL
2023-04-05,162.7,163.0,159.79,161.73,51511700,0.0,0.0,AAPL
2023-04-04,164.53,164.77,163.06,163.58,46278300,0.0,0.0,AAPL
2023-04-03,162.23,164.23,162.18,164.11,56976200,0.0,0.0,AAPL
2023-03-31,160.43,162.95,159.9,162.85,68749800,0.0,0.0,AAPL
2023-03-30,159.53,160.46,159.27,160.35,49501700,0.0,0.0,AAPL
2023-03-29,157.39,159.05,157.37,158.78,51305700,0.0,0.0,AAPL
2023-03-28,156.01,156.52,154.05,155.69,45992200,0.0,0.0,AAPL
2023-03-27,157.96,158.78,155.91,156.32,52390300,0.0,0.0,AAPL
2023-03-24,156.89,158.35,155.89,158.26,59196500,0.0,0.0,AAPL
2023-03-23,156.86,159.55,155.72,156.96,67622100,0.0,0.0,AAPL
2023-03-22,157.32,160.13,155.85,155.87,75701800,0.0,0.0,AAPL
2023-03-21,155.37,157.42,154.6,157.3,73938300,0.0,0.0,AAPL
2023-03-20,153.15,155.86,152.24,155.45,73641400,0.0,0.0,AAPL
2023-03-17,154.14,154.8,152.37,153.08,98944600,0.0,0.0,AAPL
2023-03-16,150.27,154.52,149.76,153.92,76161100,0.0,0.0,AAPL
2023-03-15,149.32,151.35,148.06,151.09,77167900,0.0,0.0,AAPL
2023-03-14,149.4,151.5,148.24,150.7,73695900,0.0,0.0,AAPL
2023-03-13,145.98,151.24,145.87,148.6,84457100,0.0,0.0,AAPL
2023-03-10,148.35,149.07,145.78,146.66,68572400,0.0,0.0,AAPL
2023-03-09,151.66,152.62,148.37,148.72,53833600,0.0,0.0,AAPL
2023-03-08,150.91,151.57,149.95,150.97,47204800,0.0,0.0,AAPL
2023-03-07,151.79,152.12,149.26,149.72,56182000,0.0,0.0,AAPL
2023-03-06,151.88,154.36,151.56,151.92,87558000,0.0,0.0,AAPL
2023-03-03,146.2,149.24,145.5,149.16,70732300,0.0,0.0,AAPL
2023-03-02,142.59,144.89,142.12,144.1,52238100,0.0,0.0,AAPL
2023-03-01,145.01,145.4,143.21,143.51,55479000,0.0,0.0,AAPL
2023-02-28,145.23,147.23,145.01,145.58,50547000,0.0,0.0,AAPL
2023-02-27,145.88,147.32,145.62,146.09,44998500,0.0,0.0,AAPL
2023-02-24,145.29,145.36,143.91,144.89,55469600,0.0,0.0,AAPL
2023-02-23,148.23,148.48,145.41,147.55,48394200,0.0,0.0,AAPL
2023-02-22,147.02,148.09,145.33,147.06,51011300,0.0,0.0,AAPL
2023-02-21,148.34,149.42,146.57,146.64,58867200,0.0,0.0,AAPL
2023-02-17,150.46,151.1,148.98,150.66,59144100,0.0,0.0,AAPL
2023-02-16,151.61,154.39,151.45,151.8,68167900,0.0,0.0,AAPL
2023-02-15,151.21,153.57,150.98,153.4,65573800,0.0,0.0,AAPL
2023-02-14,150.23,151.86,148.99,151.3,61707600,0.0,0.0,AAPL
2023-02-13,149.08,152.35,149.05,151.94,62199000,0.0,0.0,AAPL
2023-02-10,147.61,149.46,147.37,149.14,57450700,0.23,0.0,AAPL
2023-02-09,151.64,152.18,148.33,148.77,56007100,0.0,0.0,AAPL
2023-02-08,151.74,152.43,149.07,149.81,64120100,0.0,0.0,AAPL
2023-02-07,148.55,153.07,148.55,152.5,83322600,0.0,0.0,AAPL
2023-02-06,150.45,150.97,148.68,149.62,69858300,0.0,0.0,AAPL
2023-02-03,145.97,155.19,145.77,152.35,154357300,0.0,0.0,AAPL
2023-02-02,146.83,149.08,146.11,148.72,118339000,0.0,0.0,AAPL
2023-02-01,141.97,144.57,139.35,143.41,77663600,0.0,0.0,AAPL
2023-01-31,140.72,142.33,140.3,142.28,65874500,0.0,0.0,AAPL
2023-01-30,142.94,143.53,140.86,141.01,64015300,0.0,0.0,AAPL
2023-01-27,141.17,145.18,141.09,143.9,70555800,0.0,0.0,AAPL
2023-01-26,141.18,142.24,139.93,141.96,54105100,0.0,0.0,AAPL
2023-01-25,138.93,140.45,136.88,139.89,65799300,0.0,0.0,AAPL
2023-01-24,138.36,141.17,138.35,140.55,66435100,0.0,0.0,AAPL
2023-01-23,136.2,141.33,135.98,139.15,81760300,0.0,0.0,AAPL
2023-01-20,133.4,136.1,132.35,135.95,80223600,0.0,0.0,AAPL
2023-01-19,132.22,134.36,131.91,133.39,58280400,0.0,0.0,AAPL
2023-01-18,134.92,136.68,133.15,133.33,69672800,0.0,0.0,AAPL
2023-01-17,132.95,135.38,132.26,134.05,63646600,0.0,0.0,AAPL
2023-01-13,130.19,133.04,129.83,132.89,57809700,0.0,0.0,AAPL
2023-01-12,132.02,132.39,129.61,131.55,71379600,0.0,0.0,AAPL
2023-01-11,129.42,131.65,128.65,131.63,69458900,0.0,0.0,AAPL
2023-01-10,128.45,129.43,126.34,128.91,63896200,0.0,0.0,AAPL
2023-01-09,128.66,131.55,128.08,128.34,70790800,0.0,0.0,AAPL
2023-01-06,124.26,128.48,123.15,127.82,87754700,0.0,0.0,AAPL
2023-01-05,125.36,125.99,123.02,123.28,80962700,0.0,0.0,AAPL
2023-01-04,125.13,126.87,123.34,124.6,89113600,0.0,0.0,AAPL
2023-01-03,128.47,129.08,122.44,123.33,112117500,0.0,0.0,AAPL
2022-12-30,126.62,128.14,125.66,128.12,77034200,0.0,0.0,AAPL
2022-12-29,126.21,128.67,125.95,127.81,75703700,0.0,0.0,AAPL
2022-12-28,127.87,129.21,124.12,124.29,85438400,0.0,0.0,AAPL
2022-12-27,129.55,129.58,126.93,128.22,69007800,0.0,0.0,AAPL
2022-12-23,129.1,130.58,127.84,130.03,63814900,0.0,0.0,AAPL
2022-12-22,132.48,132.69,128.49,130.39,77852100,0.0,0.0,AAPL
2022-12-21,131.13,134.91,130.9,133.57,85928000,0.0,0.0,AAPL
2022-12-20,129.56,131.4,128.08,130.46,77432800,0.0,0.0,AAPL
2022-12-19,133.23,133.32,129.49,130.53,79592600,0.0,0.0,AAPL
2022-12-16,134.79,135.74,131.87,132.64,160156900,0.0,0.0,AAPL
2022-12-15,139.15,139.83,134.14,134.6,98931900,0.0,0.0,AAPL
2022-12-14,143.33,144.62,139.2,141.22,82291200,0.0,0.0,AAPL
2022-12-13,147.42,147.88,142.23,143.45,93886200,0.0,0.0,AAPL
2022-12-12,140.72,142.49,139.1,142.48,70462700,0.0,0.0,AAPL
2022-12-09,140.36,143.55,138.94,140.18,76097000,0.0,0.0,AAPL
2022-12-08,140.38,141.52,139.14,140.67,62128300,0.0,0.0,AAPL
2022-12-07,140.21,141.38,138.05,138.98,69721100,0.0,0.0,AAPL
2022-12-06,145.02,145.25,139.95,140.92,64727200,0.0,0.0,AAPL
2022-12-05,145.71,148.82,143.74,144.59,68826400,0.0,0.0,AAPL
2022-12-02,143.93,145.94,143.62,145.75,65447400,0.0,0.0,AAPL
2022-12-01,146.15,147.06,144.57,146.25,71250400,0.0,0.0,AAPL
2022-11-30,139.43,146.65,138.6,145.97,111380900,0.0,0.0,AAPL
2022-11-29,142.28,142.8,138.4,139.21,83763800,0.0,0.0,AAPL
2022-11-28,143.12,144.6,141.39,142.21,69246000,0.0,0.0,AAPL
2022-11-25,146.25,146.81,145.07,146.05,35195900,0.0,0.0,AAPL
2022-11-23,147.37,149.72,147.26,148.97,58301400,0.0,0.0,AAPL
2022-11-22,146.07,148.33,144.89,148.09,51804100,0.0,0.0,AAPL
2022-11-21,148.07,148.28,145.67,145.95,58724100,0.0,0.0,AAPL
2022-11-18,150.19,150.58,147.88,149.19,74829600,0.0,0.0,AAPL
2022-11-17,144.39,149.37,144.12,148.62,80389400,0.0,0.0,AAPL
2022-11-16,147.06,147.79,145.24,146.72,64218300,0.0,0.0,AAPL
2022-11-15,150.1,151.45,146.49,147.95,89868300,0.0,0.0,AAPL
2022-11-14,146.9,148.19,145.38,146.22,73374100,0.0,0.0,AAPL
2022-11-11,143.79,147.92,142.36,147.62,93979700,0.0,0.0,AAPL
2022-11-10,139.28,144.83,137.56,144.83,118854000,0.0,0.0,AAPL
2022-11-09,136.57,136.62,132.72,132.99,74917800,0.0,0.0,AAPL
2022-11-08,138.46,139.46,135.58,137.56,89908500,0.0,0.0,AAPL
2022-11-07,135.2,137.21,133.78,136.99,83374600,0.0,0.0,AAPL
2022-11-04,140.11,140.69,132.51,136.46,140814800,0.23,0.0,AAPL
2022-11-03,139.85,140.58,136.59,136.72,97918500,0.0,0.0,AAPL
2022-11-02,146.64,149.81,142.75,142.78,93604600,0.0,0.0,AAPL
2022-11-01,152.67,153.03,146.81,148.31,80379300,0.0,0.0,AAPL
2022-10-31,150.78,151.84,149.56,150.96,97943200,0.0,0.0,AAPL
2022-10-28,145.9,155.05,145.52,153.32,164762400,0.0,0.0,AAPL
2022-10-27,145.77,146.73,141.89,142.55,109180200,0.0,0.0,AAPL
2022-10-26,148.61,149.63,145.74,147.03,88194300,0.0,0.0,AAPL
2022-10-25,147.76,150.12,147.04,149.97,74732300,0.0,0.0,AAPL
2022-10-24,144.9,147.9,143.73,147.13,75981900,0.0,0.0,AAPL
2022-10-21,140.65,145.55,140.43,144.98,86548600,0.0,0.0,AAPL
2022-10-20,140.8,143.62,140.43,141.16,64522000,0.0,0.0,AAPL
2022-10-19,139.49,142.7,139.3,141.62,61758300,0.0,0.0,AAPL
2022-10-18,143.23,144.42,138.42,141.52,99136600,0.0,0.0,AAPL
2022-10-17,138.88,140.68,138.09,140.2,85250900,0.0,0.0,AAPL
2022-10-14,142.07,142.27,136.04,136.23,88598000,0.0,0.0,AAPL
2022-10-13,132.89,141.36,132.28,140.77,113224000,0.0,0.0,AAPL
2022-10-12,136.97,138.18,136.01,136.19,70433700,0.0,0.0,AAPL
2022-10-11,137.73,139.15,136.07,136.82,77033700,0.0,0.0,AAPL
2022-10-10,138.24,139.68,136.42,138.24,74899000,0.0,0.0,AAPL
2022-10-07,140.32,140.88,137.28,137.91,85925600,0.0,0.0,AAPL
2022-10-06,143.54,145.25,142.96,143.17,68402200,0.0,0.0,AAPL
2022-10-05,141.83,145.09,140.79,144.12,79471000,0.0,0.0,AAPL
2022-10-04,142.78,143.95,142.02,143.83,87830100,0.0,0.0,AAPL
2022-10-03,136.06,140.85,135.55,140.24,114311700,0.0,0.0,AAPL
2025-10-01,15.62,15.82,15.33,15.55,485200,0.0,0.0,DOMO
2025-09-30,16.31,16.5,15.68,15.84,603000,0.0,0.0,DOMO
2025-09-29,16.54,17.01,16.12,16.35,872000,0.0,0.0,DOMO
2025-09-26,16.11,16.39,15.65,15.78,685500,0.0,0.0,DOMO
2025-09-25,16.0,16.21,15.69,16.16,947500,0.0,0.0,DOMO
2025-09-24,17.23,17.34,16.33,16.38,766000,0.0,0.0,DOMO
2025-09-23,18.33,18.35,17.12,17.13,686300,0.0,0.0,DOMO
2025-09-22,18.0,18.49,17.64,18.2,756900,0.0,0.0,DOMO
2025-09-19,17.81,18.08,17.59,18.06,1804900,0.0,0.0,DOMO
2025-09-18,17.49,17.9,17.29,17.75,558800,0.0,0.0,DOMO
2025-09-17,16.82,17.32,16.72,17.15,474400,0.0,0.0,DOMO
2025-09-16,17.36,17.39,16.66,16.87,590200,0.0,0.0,DOMO
2025-09-15,17.42,17.85,17.04,17.31,652300,0.0,0.0,DOMO
2025-09-12,16.89,17.21,16.66,17.01,839400,0.0,0.0,DOMO
2025-09-11,15.87,16.92,15.64,16.86,1198400,0.0,0.0,DOMO
2025-09-10,15.54,15.99,15.5,15.59,915300,0.0,0.0,DOMO
2025-09-09,15.14,15.61,15.05,15.5,1000700,0.0,0.0,DOMO
2025-09-08,14.62,15.24,14.62,15.07,575800,0.0,0.0,DOMO
2025-09-05,14.93,15.07,14.44,14.62,559800,0.0,0.0,DOMO
2025-09-04,14.4,14.87,14.22,14.66,651100,0.0,0.0,DOMO
2025-09-03,14.18,14.62,13.99,14.57,772100,0.0,0.0,DOMO
2025-09-02,14.18,14.58,13.85,14.21,1078200,0.0,0.0,DOMO
2025-08-29,15.33,15.52,13.88,14.68,1555300,0.0,0.0,DOMO
2025-08-28,15.0,16.29,15.0,15.32,2360600,0.0,0.0,DOMO
2025-08-27,17.1,17.88,16.68,17.57,1995200,0.0,0.0,DOMO
2025-08-26,15.31,17.1,15.28,16.11,1769300,0.0,0.0,DOMO
2025-08-25,14.09,14.23,13.84,13.84,362000,0.0,0.0,DOMO
2025-08-22,13.5,14.35,13.31,14.15,517500,0.0,0.0,DOMO
2025-08-21,13.54,13.72,13.48,13.54,347300,0.0,0.0,DOMO
2025-08-20,13.81,13.94,13.31,13.63,446200,0.0,0.0,DOMO
2025-08-19,14.82,14.88,13.74,13.86,373500,0.0,0.0,DOMO
2025-08-18,14.13,14.92,14.04,14.82,430000,0.0,0.0,DOMO
2025-08-15,14.19,14.58,14.07,14.12,377800,0.0,0.0,DOMO
2025-08-14,14.2,14.3,13.77,14.14,408100,0.0,0.0,DOMO
2025-08-13,14.7,14.82,14.08,14.4,459600,0.0,0.0,DOMO
2025-08-12,14.3,14.67,13.92,14.53,424700,0.0,0.0,DOMO
2025-08-11,15.93,16.22,14.34,14.35,998300,0.0,0.0,DOMO
2025-08-08,16.44,16.6,15.77,15.97,663000,0.0,0.0,DOMO
2025-08-07,16.42,16.62,15.57,16.34,742200,0.0,0.0,DOMO
2025-08-06,16.16,16.46,15.93,16.38,465200,0.0,0.0,DOMO
2025-08-05,16.86,16.95,16.22,16.3,741200,0.0,0.0,DOMO
2025-08-04,16.35,16.94,16.35,16.69,812000,0.0,0.0,DOMO
2025-08-01,16.28,16.46,15.52,16.11,1085600,0.0,0.0,DOMO
2025-07-31,16.6,16.78,16.08,16.46,519800,0.0,0.0,DOMO
2025-07-30,16.15,16.81,15.94,16.41,688300,0.0,0.0,DOMO
2025-07-29,16.22,16.22,15.6,16.06,494400,0.0,0.0,DOMO
2025-07-28,16.07,16.31,15.71,16.06,397800,0.0,0.0,DOMO
2025-07-25,16.13,16.28,15.9,15.96,397200,0.0,0.0,DOMO
2025-07-24,16.2,16.52,15.9,16.13,481800,0.0,0.0,DOMO
2025-07-23,15.79,16.16,15.51,16.13,867200,0.0,0.0,DOMO
2025-07-22,15.7,15.93,15.25,15.75,517500,0.0,0.0,DOMO
2025-07-21,16.46,16.57,15.7,15.81,918300,0.0,0.0,DOMO
2025-07-18,14.75,16.41,14.66,16.29,1362400,0.0,0.0,DOMO
2025-07-17,13.86,14.37,13.85,14.36,420300,0.0,0.0,DOMO
2025-07-16,14.02,14.36,13.6,13.83,601100,0.0,0.0,DOMO
2025-07-15,13.47,13.87,13.27,13.85,564200,0.0,0.0,DOMO
2025-07-14,13.7,13.88,13.41,13.44,489900,0.0,0.0,DOMO
2025-07-11,14.32,14.44,13.72,13.73,653300,0.0,0.0,DOMO
2025-07-10,14.93,15.04,14.42,14.43,586600,0.0,0.0,DOMO
2025-07-09,15.0,15.05,14.62,14.98,604600,0.0,0.0,DOMO
2025-07-08,15.22,15.42,14.53,14.94,650500,0.0,0.0,DOMO
